sequence	trait1	metadata_NSTI
g__2034	7.59557756446573	0.145071
g__2034504	6.96013576836952	0.186951
g__203470	7.02903736291888	0.214572
g__2034843	6.9468622991627	0.209511
g__203522	7.57722209984964	0.015561
g__2035345	7.45027238398204	0.145561
g__2035349	7.2713113575276	0.239321
g__2035353	7.04911925440013	0.346691
g__2035712	7.08624702801603	0.239801
g__2035811	7.58062860091902	0.068281
g__2035978	7.04911925440013	0.353301
g__2036001	7.29444452874095	0.169311
g__2036011	7.02841499747641	0.222622
g__2036017	7.11819334417849	0.110131
g__2036021	7.38972282523502	0.224951
g__2036025	7.59286659239578	0.056751
g__2036786	7.07847513026648	0.330201
g__203697	7.17376797518133	0.159841
g__2038	7.59557756446573	0.213691
g__2038244	7.38972282523502	0.225231
g__2038280	7.14867275609544	0.111741
g__2038635	7.00634845551885	0.174862
g__2038676	6.59898537769588	0.195701
g__2038691	6.96244541099587	0.190001
g__2038697	7.09372585044877	0.221201
g__2038733	7.15686214912015	0.285281
g__2039220	6.9468622991627	0.254591
g__2039236	7.34463397122594	0.100161
g__2039240	6.65723907094443	0.208881
g__2039302	6.73464908053929	0.211491
g__2039627	7.0491990503646	0.454411
g__2039709	6.96244541099587	0.166071
g__2039714	7.16243675404827	0.221801
g__2039718	6.92387582763383	0.239001
g__2039723	7.26238402805659	0.227092
g__2040	7.21669424841957	0.085081
g__2040254	7.56981040805113	0.307321
g__2040262	7.77530284105755	0.185221
g__204037	6.56435830990472	0.017491
g__2040476	6.56083969826971	0.231661
g__2040486	7.11819334417849	0.090221
g__2041017	7.17376797518133	0.149661
g__2041032	5.84625096936802	0.185051
g__2041181	6.93980902408875	0.241421
g__2041195	7.00634845551885	0.171052
g__2041439	6.9468622991627	0.252761
g__2041902	6.9459396716351	0.165531
g__2042066	7.5837493719529	0.145251
g__204286	7.38955741055815	0.109341
g__2042899	6.77861118366579	0.135191
g__2044	7.21669424841957	0.246351
g__204446	6.93980902408875	0.267331
g__204447	6.93980902408875	0.285161
g__204450	6.95962925320099	0.311141
g__204456	7.02841499747641	0.206511
g__204472	6.98487721572604	0.143781
g__204473	6.9459396716351	0.200711
g__204474	6.98487721572604	0.167991
g__204475	6.59898537769588	0.072411
g__204476	6.9459396716351	0.136891
g__2044848	6.93980902408875	0.182231
g__2044860	7.49956613014672	0.159702
g__2045060	7.08624702801603	0.187451
g__2045098	7.16243675404827	0.161971
g__2045408	7.68230977318156	0.196491
g__2045416	6.9468622991627	0.232181
g__2047735	7.45705573641707	0.102781
g__2047740	7.45027238398204	0.208011
g__2047745	7.45027238398204	0.208291
g__2048112	7.16243675404827	0.213591
g__2048117	6.9468622991627	0.234561
g__2048137	6.59898537769588	0.054501
g__2048907	6.44477806546597	0.472661
g__2048911	6.44477806546597	0.461481
g__2049301	6.9468622991627	0.208521
g__2049912	7.16243675404827	0.256151
g__2050	7.68230977318156	0.238231
g__2051037	7.71650980901633	0.272281
g__2051044	6.44477806546597	0.578571
g__2052989	7.00634845551885	0.212702
g__2053	7.67488261313799	0.012011
g__2054311	7.16243675404827	0.222341
g__2054427	7.45027238398204	0.151091
g__2055850	7.45027238398204	0.110891
g__2055880	5.00052440868321	0.028511
g__2056	7.04911925440013	0.309041
g__2056689	7.26045722570529	0.268701
g__2056696	7.26045722570529	0.234451
g__2057233	6.42556402848335	0.125272
g__2058169	7.09372585044877	0.254301
g__2058174	6.9468622991627	0.172511
g__205889	7.02841499747641	0.257901
g__2060	7.66473794060581	0.103701
g__2060094	6.65723907094443	0.271181
g__206044	7.44853842273474	0.233131
g__2060722	7.09372585044877	0.300201
g__2063	7.91213610996301	0.045001
g__206375	7.04029996937581	0.108541
g__2066071	7.59286659239578	0.185961
g__2066435	6.93980902408875	0.353551
g__2066486	6.95962925320099	0.283101
g__206664	7.31823077375376	0.166011
g__2066914	7.15686214912015	0.139121
g__2070443	7.08457572656955	0.128051
g__2070447	7.08457572656955	0.097931
g__2071	7.56981040805113	0.143531
g__2071601	7.54116226130053	0.174381
g__2071614	7.0491990503646	0.373642
g__207244	5.84625096936802	0.112411
g__207599	7.16466891283604	0.099201
g__2077	6.96244541099587	0.175381
g__2078575	7.98440107374799	0.129041
g__2078948	7.68230977318156	0.136501
g__2079011	7.11654800244454	0.237381
g__208215	7.00634845551885	0.174812
g__2082587	7.16466891283604	0.447461
g__2083192	7.68230977318156	0.140911
g__2083206	7.45027238398204	0.066601
g__208447	7.44853842273474	0.169871
g__2086	6.42556402848335	0.343002
g__209	7.13718982684174	0.037591
g__209260	6.93980902408875	0.088331
g__2093	6.42556402848335	0.180472
g__2093335	7.0491990503646	0.375411
g__2093783	6.87545963699059	0.162931
g__2094023	7.08457572656955	0.086831
g__209879	6.87690274689159	0.337312
g__2100210	6.95962925320099	0.242481
g__2100741	6.44477806546597	0.407341
g__2100760	6.43127975808516	0.211181
g__2100764	5.00052440868321	0.037611
g__210622	6.65723907094443	0.299751
g__2108524	7.38972282523502	0.213841
g__2109263	6.44477806546597	0.511101
g__2109346	7.17755708816776	0.150701
g__2109352	6.9468622991627	0.213151
g__2109356	7.98440107374799	0.099941
g__2109360	7.45027238398204	0.105641
g__2109369	7.45027238398204	0.205071
g__211469	7.77530284105755	0.126871
g__2125985	7.53671185874719	0.132071
g__2125991	7.16243675404827	0.143921
g__2126002	7.16466891283604	0.416611
g__2126006	7.16466891283604	0.407081
g__2126281	7.66473794060581	0.169471
g__2126548	6.77861118366579	0.269961
g__212742	7.17376797518133	0.033501
g__212743	7.15686214912015	0.157661
g__212744	6.95937022842085	0.022451
g__212790	6.49041214261083	0.423291
g__2129	6.42556402848335	0.465202
g__2132	6.42556402848335	0.249812
g__213223	7.37704205579785	0.195331
g__213484	7.04911925440013	0.331441
g__2137249	7.45027238398204	0.227681
g__2137425	7.17865162136818	0.201321
g__2137577	7.16466891283604	0.431141
g__214013	7.77530284105755	0.154731
g__2147	6.42556402848335	0.313212
g__214904	6.65723907094443	0.209631
g__214906	7.08457572656955	0.122151
g__2152	6.42556402848335	0.379292
g__215802	7.37704205579785	0.290181
g__2160	6.57079116659947	0.317461
g__2162630	6.78646878907802	0.179181
g__2163168	6.02019934711536	0.140441
g__216431	6.9468622991627	0.258141
g__216851	6.59898537769588	0.026381
g__217140	7.71650980901633	0.279671
g__2172	6.57079116659947	0.375361
g__2172004	6.59898537769588	0.157111
g__2172022	6.98487721572604	0.125891
g__2172100	7.13297117202796	0.073961
g__2172823	7.45705573641707	0.107751
g__2173039	7.71650980901633	0.341381
g__2173855	7.55762074307678	0.092131
g__2174441	7.00634845551885	0.166902
g__2174445	6.96244541099587	0.198211
g__2174848	7.34463397122594	0.128561
g__2175	6.844371584488	0.086371
g__217510	7.11819334417849	0.150111
g__2175957	6.44477806546597	0.504441
g__2179	6.57079116659947	0.294461
g__218204	6.56083969826971	0.247111
g__218207	7.16780607692783	0.004131
g__2183612	7.68230977318156	0.072331
g__2184	6.57079116659947	0.079121
g__2185300	6.98487721572604	0.165341
g__219181	7.15686214912015	0.175291
g__2192	6.8348257484242	0.004401
g__2195	6.8348257484242	0.237871
g__22	7.73198687889646	0.055131
g__2200736	7.53671185874719	0.163631
g__2201379	7.45027238398204	0.290741
g__2201383	7.45027238398204	0.106171
g__2202	6.8348257484242	0.277391
g__2204	6.8348257484242	0.238881
g__2204160	7.2366533603133	0.101891
g__2207	6.844371584488	0.091271
g__221065	6.9468622991627	0.129081
g__2211635	7.45027238398204	0.065161
g__2211636	7.45027238398204	0.062961
g__2211637	7.45027238398204	0.174181
g__2211638	7.56694325476602	0.017721
g__2211639	7.45027238398204	0.093961
g__2211641	7.45027238398204	0.100111
g__2212691	7.40628430698223	0.002161
g__2212731	7.40628430698223	1.1e-05
g__222	7.46210799130639	0.053231
g__2220	6.844371584488	0.043461
g__2222	6.844371584488	0.094881
g__2225	6.844371584488	0.098681
g__222991	7.1641110426873	0.098541
g__2233	6.57079116659947	0.322771
g__2233801	6.80108554217209	0.103562
g__2237	7.29444452874095	0.080411
g__223785	7.31823077375376	0.194041
g__223787	6.49041214261083	0.333271
g__2239	7.29444452874095	0.125351
g__223927	7.17755708816776	0.073221
g__224455	7.37704205579785	0.306531
g__224458	7.37704205579785	0.334041
g__224459	7.37704205579785	0.062501
g__224461	7.37704205579785	0.058211
g__224465	7.37704205579785	0.236251
g__224474	7.31823077375376	0.193531
g__2249	7.34463397122594	0.150851
g__2249306	7.17755708816776	0.092511
g__2249462	7.17865162136818	0.170561
g__2251	7.08100775817883	0.021261
g__225143	7.57727483369144	0.037641
g__225447	7.98440107374799	0.016781
g__2256	7.65937060302747	0.073801
g__225842	6.9468622991627	0.153211
g__226	7.53671185874719	0.051591
g__2260	6.57079116659947	0.361891
g__2263	6.57079116659947	0.304791
g__2268	6.43127975808516	0.014401
g__2269381	7.11819334417849	0.190001
g__2270	6.43127975808516	0.190771
g__2273	6.43127975808516	0.161141
g__227388	6.44477806546597	0.353691
g__2276	6.43127975808516	0.190061
g__227864	7.02665973837437	0.145731
g__227873	6.98487721572604	0.203061
g__2279	6.43127975808516	0.174661
g__227979	7.08860531466451	0.172741
g__2282523	6.9459396716351	0.216591
g__2282693	6.98024146432728	0.120681
g__2282740	6.61201277000475	0.276311
g__2282741	6.61201277000475	0.305981
g__2282742	6.61201277000475	0.345921
g__2282743	6.61201277000475	0.293941
g__2282756	7.07583898756838	0.143961
g__2282761	6.98472086963176	0.109981
g__228398	7.91213610996301	0.042351
g__2284	6.43127975808516	0.223711
g__2289	7.11775186425533	0.022131
g__228923	6.65723907094443	0.265521
g__228972	7.68230977318156	0.173701
g__2291840	6.85829031357886	0.130111
g__2295	7.16857028672926	0.121231
g__2299	7.16857028672926	0.104261
g__2301194	7.37429674681354	0.196541
g__2302	6.57079116659947	0.458011
g__2303406	7.37704205579785	0.317681
g__230355	6.8348257484242	0.244501
g__2304687	6.60795574935447	0.191601
g__2304691	6.8435943976315	0.050431
g__2304693	6.8435943976315	0.126501
g__230494	7.3941674077171	0.203371
g__230666	7.17376797518133	0.196291
g__2307285	7.16243675404827	0.212361
g__2308	6.43127975808516	0.149071
g__231052	6.93980902408875	0.176141
g__2314	6.8348257484242	0.259121
g__231454	6.80676464644087	0.020131
g__2315876	6.80676464644087	0.147612
g__2316	6.57079116659947	0.428051
g__2316020	6.00991492547992	0.109781
g__2316203	5.84625096936802	0.165651
g__231683	7.3941674077171	0.155981
g__2319	6.49041214261083	0.296231
g__2320199	6.32254448739796	0.222181
g__2321	6.844371584488	0.148231
g__2321111	7.13718982684174	0.313651
g__2321114	7.13718982684174	0.222931
g__2321115	7.13718982684174	0.235191
g__232115	6.9468622991627	0.125371
g__2321187	7.13718982684174	0.284051
g__232244	7.71650980901633	0.088132
g__232523	7.15686214912015	0.208341
g__2330	6.44477806546597	0.448311
g__233099	6.96013576836952	0.162811
g__233189	7.04911925440013	0.346001
g__233191	7.04911925440013	0.276861
g__2332	6.42556402848335	0.114371
g__2335	7.03410451595159	0.287121
g__2338561	7.45027238398204	0.211921
g__234	7.13986643202777	0.020351
g__2349	7.16243675404827	0.185502
g__2351	7.07847513026648	0.297081
g__2357	7.37704205579785	0.144801
g__235888	7.31241622615105	0.054291
g__236052	7.21669424841957	0.129601
g__236752	6.8435943976315	0.278821
g__2368	7.73645712752645	0.001411
g__237	7.0491990503646	0.156981
g__2370	6.80676464644087	0.111581
g__2373	6.87545963699059	0.130541
g__237372	6.9468622991627	0.285641
g__237444	6.9468622991627	0.138341
g__2375	6.87545963699059	0.134721
g__238749	7.15686214912015	0.227381
g__238783	7.02841499747641	0.256011
g__239759	7.09372585044877	0.262811
g__239934	6.44477806546597	0.210401
g__240233	7.59557756446573	0.119611
g__240236	7.00634845551885	0.172022
g__240411	7.17376797518133	0.167051
g__241189	6.00991492547992	0.095611
g__241192	7.37704205579785	0.278801
g__241421	7.04911925440013	0.340421
g__2420	7.03410451595159	0.323621
g__2422	7.03410451595159	0.385581
g__2425	7.38972282523502	0.114291
g__242605	6.80676464644087	0.045221
g__2433	7.43779274356901	0.108871
g__243627	7.08624702801603	0.227261
g__244127	6.59898537769588	0.204101
g__244364	6.92387582763383	0.248401
g__244698	6.9468622991627	0.194701
g__2448024	7.16466891283604	0.269361
g__244825	6.87690274689159	0.190022
g__245186	7.45027238398204	0.100111
g__245876	6.98472086963176	0.079421
g__246263	6.49041214261083	0.555051
g__246861	7.5837493719529	0.159771
g__246873	7.09372585044877	0.280931
g__246875	7.71650980901633	0.129212
g__246876	7.09372585044877	0.284521
g__2478349	6.93980902408875	0.318871
g__248038	7.07847513026648	0.346341
g__2483368	6.44477806546597	0.522511
g__248744	6.02019934711536	0.121051
g__2489367	7.0491990503646	0.414451
g__2490452	7.15686214912015	0.276301
g__2493629	7.02841499747641	0.218782
g__2494209	7.04911925440013	0.334831
g__2494213	7.15686214912015	0.192551
g__249523	7.53671185874719	0.064271
g__249529	7.19853903249175	0.062861
g__2498454	6.87690274689159	0.226732
g__2499880	7.04911925440013	0.393001
g__2501796	7.7740101696087	0.035381
g__2518495	7.09372585044877	0.242861
g__2518497	7.09372585044877	0.306331
g__252301	7.56694325476602	2e-06
g__252306	6.9468622991627	0.268721
g__252356	6.9468622991627	0.219871
g__2529408	7.68230977318156	0.204571
g__252965	6.60795574935447	0.298361
g__253106	7.65937060302747	0.092111
g__253183	7.68230977318156	0.187391
g__253238	6.59898537769588	0.234081
g__253255	6.77861118366579	0.251891
g__254245	7.08624702801603	0.277361
g__254250	7.68230977318156	0.137531
g__2547964	7.73198687889646	0.160431
g__255204	7.59557756446573	0.136131
g__2562805	7.3941674077171	0.207331
g__256319	7.0491990503646	0.412381
g__2565776	6.65723907094443	0.277131
g__256616	6.98487721572604	0.159221
g__256730	7.08457572656955	0.137671
g__256818	7.59557756446573	0.170191
g__256846	6.44477806546597	0.481301
g__2569097	5.84625096936802	0.144301
g__2571159	7.14867275609544	0.089471
g__2571160	7.14867275609544	0.056421
g__2571199	7.04911925440013	0.363931
g__2576755	6.59898537769588	0.221731
g__2576890	6.44477806546597	0.459981
g__257820	7.17755708816776	0.076991
g__258255	6.98487721572604	0.172961
g__2582836	7.73201970405761	0.055471
g__2582840	7.31823077375376	0.163711
g__258514	6.59898537769588	0.226561
g__2590445	7.37429674681354	0.196921
g__2590586	7.54042878215796	0.079552
g__2590666	7.16243675404827	0.171811
g__2591381	6.59898537769588	0.140261
g__2593687	7.17376797518133	0.192511
g__2600304	7.16466891283604	0.130331
g__2601681	7.16243675404827	0.251431
g__2603319	7.45027238398204	0.090661
g__2603323	6.65723907094443	0.183881
g__2603324	6.93980902408875	0.149321
g__2603326	7.68230977318156	0.243081
g__2605940	6.92387582763383	0.273191
g__2607661	6.57079116659947	0.183741
g__2608728	6.44477806546597	0.505351
g__2610842	6.98487721572604	0.145401
g__2613330	6.98024146432728	0.170941
g__2613912	6.43127975808516	0.257291
g__2613960	7.45027238398204	0.083571
g__2614447	7.34463397122594	0.147791
g__261684	6.87690274689159	2e-06
g__261825	7.93123469546349	0.161691
g__261827	6.9468622991627	0.146111
g__261933	6.98487721572604	0.142391
g__261963	7.26045722570529	0.185031
g__262	7.26045722570529	0.228681
g__263066	7.15686214912015	0.262131
g__263370	7.37704205579785	0.399641
g__263377	7.45027238398204	0.063641
g__264147	7.7079984431009	0.082451
g__264995	6.56083969826971	0.272561
g__265	7.02841499747641	0.247861
g__2650549	7.45705573641707	0.111881
g__2650923	6.98487721572604	0.194541
g__2651279	7.07583898756838	0.087231
g__2651578	6.61201277000475	0.292121
g__2651583	7.37704205579785	0.224261
g__2653226	7.37704205579785	0.276521
g__265487	6.44477806546597	0.529181
g__265488	6.44477806546597	0.498661
g__265570	7.13718982684174	0.223571
g__265718	6.80676464644087	0.103532
g__265975	6.02019934711536	0.194661
g__265976	7.77530284105755	0.032581
g__265980	7.65396063919336	0.085401
g__2661779	7.17755708816776	0.106881
g__2661800	7.11819334417849	0.103441
g__2661806	7.02841499747641	0.259351
g__2661811	6.80485516243232	0.189761
g__2661818	7.53671185874719	0.164661
g__2661844	7.45027238398204	0.188111
g__2661936	6.93980902408875	0.245611
g__2662142	7.02841499747641	0.224722
g__2662170	7.56981040805113	0.154791
g__2662254	7.53671185874719	0.075641
g__2662287	7.45027238398204	0.189551
g__2662752	5.00052440868321	0.083251
g__2663134	7.02841499747641	0.248741
g__2663399	7.27836598818581	0.088191
g__2664901	6.98024146432728	0.124501
g__2665694	7.41672637757954	0.430972
g__2665910	6.9468622991627	0.305151
g__266808	7.43779274356901	0.162291
g__2670333	7.05647684531212	0.148671
g__2670346	7.26045722570529	0.271271
g__267408	7.77530284105755	0.119921
g__2674996	7.71650980901633	0.281131
g__2675229	7.07583898756838	0.062571
g__2675230	7.07583898756838	0.059791
g__2675231	7.07583898756838	0.075071
g__2675232	7.07583898756838	0.058291
g__2675233	7.06777413604264	0.059671
g__2675234	6.96244541099587	0.112301
g__2675671	7.16243675404827	0.259691
g__2676048	6.00991492547992	0.185751
g__2676063	7.17865162136818	0.246971
g__2676121	7.98440107374799	0.083231
g__2676233	6.98487721572604	0.348151
g__2676247	7.71650980901633	0.290941
g__2676252	7.93123469546349	0.185761
g__2676755	6.98487721572604	0.211061
g__2676781	6.98487721572604	0.278911
g__2676790	7.02841499747641	0.215281
g__2676837	7.21669424841957	0.115421
g__2676858	6.98487721572604	0.306961
g__2678301	7.16243675404827	0.241181
g__2678343	7.27836598818581	0.145261
g__2678352	7.09372585044877	0.255211
g__267849	7.59286659239578	0.091221
g__2678529	7.38972282523502	0.172961
g__2678534	7.46210799130639	0.067881
g__2678539	7.16243675404827	0.209751
g__2678884	6.00991492547992	0.125561
g__2678885	6.42556402848335	0.321952
g__2678886	7.15686214912015	0.270411
g__2678887	6.93980902408875	0.308681
g__267986	7.09372585044877	0.275731
g__267989	7.31823077375376	0.321851
g__2679892	6.98472086963176	0.088081
g__2679899	7.45027238398204	0.134751
g__2679910	6.42556402848335	0.424992
g__2679998	7.71650980901633	0.162091
g__2680004	7.31241622615105	0.116751
g__2680005	7.31241622615105	0.127511
g__2680018	7.45027238398204	0.142621
g__2680019	7.02841499747641	0.258811
g__2680020	6.44477806546597	0.476761
g__2680021	7.14867275609544	0.225281
g__2680022	7.16243675404827	0.166551
g__2681298	7.30125030385108	0.097031
g__2681566	7.09372585044877	0.319851
g__2681880	7.02841499747641	0.219131
g__2682228	7.04911925440013	0.298091
g__2682247	7.15686214912015	0.151951
g__2682476	7.71650980901633	0.357262
g__2683599	7.02841499747641	0.217242
g__2683678	6.98024146432728	0.166781
g__268408	6.93980902408875	0.227181
g__2685905	6.98024146432728	0.217361
g__2689587	7.08860531466451	0.206561
g__2689588	7.38972282523502	0.201591
g__2689589	5.97333951755555	0.247901
g__2689590	7.08624702801603	0.314751
g__2689591	7.08624702801603	0.304031
g__2690159	6.44477806546597	0.433861
g__2690160	6.44477806546597	0.472271
g__2691417	6.44477806546597	0.524321
g__2692113	7.68230977318156	0.233691
g__2692118	7.68230977318156	0.294201
g__2692382	6.77861118366579	0.229901
g__2692417	7.04911925440013	0.358001
g__269252	7.31823077375376	0.318041
g__269258	7.31823077375376	0.254441
g__269260	7.13718982684174	0.287371
g__2694839	7.26238402805659	0.190191
g__2697	6.61201277000475	0.316501
g__269773	7.4011487085245	0.136141
g__2698688	7.16243675404827	0.134831
g__2698753	7.37704205579785	0.315821
g__2699245	7.45027238398204	0.133881
g__2699295	7.62397299808943	0.143981
g__270	7.44853842273474	0.066411
g__2700084	6.9468622991627	0.229751
g__2701	7.44056718376511	0.004921
g__2703676	7.87437433611758	0.091501
g__2703677	7.99935003853309	0.080291
g__2703678	7.70899485607485	0.060411
g__2703944	7.20955396972099	0.344191
g__2705385	7.09372585044877	0.268311
g__2705399	6.93980902408875	0.251371
g__2705406	6.43127975808516	0.317151
g__2705466	7.17755708816776	0.095081
g__2706524	6.44477806546597	0.483371
g__2706529	7.77530284105755	0.159341
g__2706948	6.9468622991627	0.185011
g__2707015	7.1641110426873	0.163581
g__2707020	6.80676464644087	0.084781
g__2707768	6.60795574935447	0.342481
g__2709266	7.71650980901633	0.150582
g__2709666	6.80108554217209	0.111902
g__2709671	7.15686214912015	0.178501
g__2709685	6.98487721572604	0.244671
g__2709686	6.98487721572604	0.275241
g__271087	7.37704205579785	0.303531
g__2710870	7.57722209984964	0.109201
g__2710873	7.41672637757954	0.433782
g__271159	7.08457572656955	0.122001
g__2712271	6.60795574935447	0.258101
g__2712688	6.98472086963176	0.115561
g__2713	6.49041214261083	0.580691
g__2713642	7.68943425330961	0.040551
g__2714592	6.44477806546597	0.553941
g__2714594	6.44477806546597	0.529191
g__2714737	6.44477806546597	0.585461
g__2714751	6.9459396716351	0.193341
g__2714869	6.9459396716351	0.159771
g__2715289	6.779273949946	0.118821
g__2715929	6.9468622991627	0.170211
g__2716544	6.86296764331534	0.029261
g__2717	7.08624702801603	0.183871
g__2717331	7.45705573641707	0.116281
g__2717339	6.98487721572604	0.181411
g__2717700	6.44477806546597	0.318651
g__2718525	6.42556402848335	0.127822
g__2718863	7.14867275609544	0.082471
g__2719231	6.02019934711536	0.070541
g__2719313	6.02019934711536	0.029591
g__2723	7.00634845551885	0.150082
g__2723776	6.9459396716351	0.159951
g__2726810	6.52801445235865	0.031321
g__2729624	7.59557756446573	0.188551
g__2730923	6.93980902408875	0.187311
g__2731402	7.68230977318156	0.156801
g__2731450	6.44477806546597	0.508881
g__2732368	7.29444452874095	0.148671
g__2733	7.05107944849956	0.230461
g__2735	6.44477806546597	0.303421
g__2735474	6.9468622991627	0.180271
g__2737	7.53564940807972	0.036691
g__2738399	7.45027238398204	0.144071
g__2738922	6.59898537769588	0.212341
g__2739835	7.68230977318156	0.258661
g__2740	6.61201277000475	0.345321
g__2740557	7.68230977318156	0.239021
g__2740558	7.59557756446573	0.167831
g__2740719	6.9468622991627	0.178031
g__2742	7.45705573641707	0.061631
g__2742598	6.94665145333416	0.040361
g__2743582	6.65723907094443	0.322091
g__274470	6.56083969826971	0.232361
g__2745	7.38955741055815	0.053351
g__274591	7.08311384408309	0.037981
g__2747	7.4011487085245	0.037551
g__2747271	7.44853842273474	0.225261
g__2748674	7.05107944849956	0.176331
g__2748926	6.93980902408875	0.236921
g__2749267	6.42556402848335	0.192612
g__2749846	6.42556402848335	0.155252
g__2750262	7.77530284105755	0.171881
g__2750657	6.44477806546597	0.415821
g__2752474	7.16466891283604	0.207651
g__2752545	7.38972282523502	0.224601
g__2752546	6.93980902408875	0.262661
g__2753	7.05938092776941	0.247841
g__2755	7.08860531466451	0.176381
g__2755140	6.42556402848335	0.243301
g__2756134	5.97333951755555	0.233841
g__2756312	7.68230977318156	0.131951
g__2758906	7.38565748417312	0.197761
g__2758920	7.16466891283604	0.098071
g__2759736	6.6186550802589	0.064691
g__2760873	7.09372585044877	0.262031
g__2761542	7.08860531466451	0.167191
g__2762352	7.20955396972099	0.349431
g__2762384	7.09372585044877	0.334681
g__2762385	7.20955396972099	0.308831
g__2762562	7.16243675404827	0.162392
g__2764317	6.59898537769588	0.230251
g__2765402	7.65937060302747	0.060591
g__2765403	7.65937060302747	0.084001
g__2766734	6.779273949946	0.266961
g__2766927	7.37704205579785	0.285221
g__2767073	7.54485085740742	0.160941
g__2767318	7.68230977318156	0.210911
g__2767320	7.67488261313799	0.089481
g__2767322	7.68230977318156	0.233991
g__2767323	7.68230977318156	0.229701
g__2767327	7.16466891283604	0.381131
g__2767345	7.704826565431	0.063721
g__2767353	7.16466891283604	0.377731
g__2767358	6.42556402848335	0.342822
g__2767842	6.15313986387506	0.123701
g__2767874	6.13368566968747	0.160501
g__2767875	6.6186550802589	0.109951
g__2767876	6.6186550802589	0.138821
g__2767877	6.13368566968747	0.067651
g__2767878	6.6186550802589	0.114641
g__2767879	6.6186550802589	0.090991
g__2767880	7.53564940807972	0.126271
g__2767881	6.13368566968747	0.017721
g__2767882	6.30878685495875	0.116921
g__2767883	6.6186550802589	0.132641
g__2767884	6.6186550802589	0.077861
g__2767885	6.6186550802589	0.099181
g__2767886	6.15313986387506	0.065481
g__2767887	6.6186550802589	0.044361
g__2767888	6.6186550802589	0.063191
g__2767889	6.6186550802589	0.099511
g__2767890	6.30878685495875	0.079931
g__2767891	6.6186550802589	0.120381
g__2767892	6.15313986387506	0.046021
g__2767893	6.13368566968747	0.026671
g__2768684	7.00634845551885	0.277992
g__2768738	7.45705573641707	0.126101
g__2769459	6.98472086963176	0.155311
g__2770094	7.11654800244454	0.301451
g__2770110	7.41672637757954	0.289552
g__2772198	7.17865162136818	0.168951
g__2772525	7.09372585044877	0.300051
g__2773294	7.31823077375376	0.170851
g__2774146	6.44477806546597	0.522471
g__2778400	7.03410451595159	0.434211
g__2778525	7.45027238398204	0.205311
g__2778528	7.98440107374799	0.129141
g__2780488	7.26238402805659	0.167262
g__2781120	7.26238402805659	0.291322
g__2781121	7.26238402805659	0.268192
g__2781897	6.93980902408875	0.105011
g__2782229	6.779273949946	0.089711
g__2782231	6.779273949946	0.081181
g__2785518	7.02665973837437	0.132391
g__2786989	7.05107944849956	0.203901
g__2787008	6.44477806546597	0.494041
g__2787156	7.05647684531212	0.228441
g__2788933	6.98487721572604	0.216141
g__2789775	7.16466891283604	0.191371
g__278993	6.61201277000475	0.308901
g__279	6.9459396716351	0.129971
g__2791001	6.42556402848335	0.423232
g__2791118	6.93980902408875	0.169431
g__2792075	6.98487721572604	0.231461
g__2792240	7.2713113575276	0.280631
g__2792293	6.98487721572604	0.295591
g__2792299	7.06777413604264	0.084911
g__2792393	7.09372585044877	0.310241
g__2793122	7.62397299808943	0.135131
g__2793832	6.32254448739796	0.246031
g__2794837	6.77861118366579	0.199871
g__2794998	7.58062860091902	0.082521
g__2795377	7.54042878215796	0.077392
g__2795426	6.44477806546597	0.502131
g__2795605	6.44477806546597	0.496681
g__2795692	7.31823077375376	0.219771
g__2795774	6.44477806546597	0.463021
g__2795775	6.44477806546597	0.472161
g__2795776	6.44477806546597	0.519711
g__2795777	6.44477806546597	0.470681
g__2795778	6.44477806546597	0.483191
g__2795779	6.44477806546597	0.495931
g__2795780	6.44477806546597	0.526501
g__2795781	6.44477806546597	0.504981
g__2795782	6.44477806546597	0.457781
g__2795783	6.44477806546597	0.502341
g__2795784	6.44477806546597	0.489911
g__2795865	6.44477806546597	0.487231
g__2795973	6.44477806546597	0.505161
g__2795979	6.44477806546597	0.482591
g__2797878	6.9468622991627	0.301901
g__279809	7.17376797518133	0.169171
g__2798309	7.65937060302747	0.098681
g__2798470	7.65396063919336	0.204381
g__2799491	7.7079984431009	0.077641
g__2800082	7.00634845551885	0.184992
g__2800373	7.06777413604264	0.076461
g__2800384	7.93123469546349	0.232471
g__2800678	6.98487721572604	0.211061
g__2800679	6.98487721572604	0.200871
g__2800680	6.98487721572604	0.216861
g__2800681	6.98487721572604	0.274441
g__2800682	6.98487721572604	0.276351
g__2800683	6.98487721572604	0.270661
g__2800684	6.98487721572604	0.216861
g__2800685	6.98487721572604	0.214691
g__2800686	6.98487721572604	0.207431
g__2801844	7.56351644798601	0.046121
g__2802288	7.57727483369144	0.135991
g__2802295	7.58171486241482	0.070931
g__2802300	7.71650980901633	0.169972
g__28033	7.05107944849956	0.261791
g__2803301	6.44477806546597	0.510361
g__2803845	7.17376797518133	0.219301
g__2803850	7.08860531466451	0.078191
g__2804231	7.07583898756838	0.058291
g__2804525	6.93980902408875	0.123261
g__2804673	7.02841499747641	0.250141
g__280472	7.71650980901633	0.123332
g__28048	7.16466891283604	0.115991
g__28050	5.84625096936802	0.109211
g__2805645	7.77530284105755	0.135331
g__2805681	7.62397299808943	0.100161
g__2806252	6.78646878907802	0.189771
g__2806306	7.04911925440013	0.337471
g__28065	7.15686214912015	0.241911
