sequence	trait1	metadata_NSTI
Saccharothrix_ghardaiensis-_-KY021820--_MB46_T	28.5638371005874	0.0106
Saccharothrix_hoggarensis-_-HQ399564--_SA181_T	28.5638371005874	0.02978
Saccharothrix_isguenensis-_-KU933253--_MB27_T	28.5638371005874	0.0383
Saccharothrix_longispora-_-AF114809--_NRRL_B-16116_T	28.5638371005874	0.03121
Saccharothrix_lopnurensis-_-KP992900--_YIM_LPA2h_T	28.5638371005874	0.03757
Saccharothrix_luteola-_-OL378195--_NEAU-S10T	28.5638371005874	0.03189
Saccharothrix_mutabilis_subsp._capreolus-_-X76965--_DSM_40225_T	28.5638371005874	0.01569
Saccharothrix_mutabilis_subsp._mutabilis-_-X76966--_ssp._mutabilis-_DSM_43853_T	28.5638371005874	0.01426
Saccharothrix_obliqua-_-LC634111--_SC076T	28.5638371005874	0.0265
Saccharothrix_saharensis-_-FJ379333--_Sa152_T	28.5638371005874	0.02269
Saccharothrix_stipae-_-JN002085--_D34_T	28.5638371005874	0.03835
Saccharothrix_syringae-_-AF114812--_NRRL_B-16468T_T	28.5638371005874	0.01629
Saccharothrix_tamanrassetensis-_-KJ504176--_SA198_T	28.5638371005874	0.02414
Saccharothrix_texasensis-_-AF114814--_NRRL_B-16134_T	28.5638371005874	0.04184
Saccharothrix_variisporea-_-GQ917213--_NRRL_B-16296_LTP__T	28.5638371005874	0.01132
Saccharothrix_violaceirubra-_-AB284261--_NBRC_102064_T	28.5638371005874	0.02693
Saccharothrix_xinjiangensis-_-AB381939--_NBRC_101911_T	28.5638371005874	0.01346
Saezia_sanguinis-_-KY039174--_CNM695-12_T	30.9075316284844	0.101102
Sagittula_marina-_-HQ336489--_F028-2_T	28.0046703525606	0.1817
Sagittula_salina-_-MW785249--_M10.9X_T	28.0046703525606	0.13755
Sagittula_stellata-_-AAYA01000001--_E-37_T	28.0046703525606	0.14725
Salana_multivorans-_-AJ400627--_Se-3111-_DSM_13521-_NRRL_B-24118_T	29.2273100337874	0.058442
Salaquimonas_pukyongi-_-MG889584--_RR3-28_T	26.6996531959383	0.078351
Salarchaeum_japonicum-_-AB663433--_JCM_16327_T	39.565181229841	0.110141
Salegentibacter_agarivorans-_-DQ191176--_KMM_7019_T	25.123458061017	0.12523
Salegentibacter_chungangensis-_-KC683477--_CAU_1289_T	25.123458061017	0.10887
Salegentibacter_echinorum-_-JN040280--_HD4_T	25.123458061017	0.12856
Salegentibacter_flavus-_-AY682200--_Fg_69_T	25.123458061017	0.12685
Salegentibacter_holothuriorum-_-AB681148--_NBRC_100249_T	25.123458061017	0.14355
Salegentibacter_lacus-_-MZ950921--_LM13S_/type_materialtype_strain_of_Salegentibacter_lacusT	25.123458061017	0.13088
Salegentibacter_maritimus-_-MW331651--_F63223T	25.123458061017	0.14909
Salegentibacter_mishustinae-_-AB681203--_NBRC_100592_T	25.123458061017	0.10615
Salegentibacter_salarius-_-EF486353--_ISL-6_T	25.123458061017	0.15546
Salegentibacter_salegens-_-M92279--_ACAM_48_LTP__T	25.123458061017	0.14842
Salegentibacter_salinarum-_-EF612764--_ISL-4_T	25.123458061017	0.12658
Salegentibacter_sediminis-_-KX424878--_K5023_T	25.123458061017	0.12268
Salegentibacter_tibetensis-_-MZ950922--_JZCK2_/type_materialtype_strain_of_Salegentibacter_tibetensisT	25.123458061017	0.12172
Salella_cibi-_-RJJC01000000--_CBA1133T	41.2479371636836	0.225271
Salibacter_halophilus-_-KU726562--_JZ3C34_T	26.6444644940942	0.191722
Salibacterium_aidingensis-_-DQ504377--_17-5_T	33.0740902710641	0.17083
Salibacterium_halochares-_-AM982516--_MSS4_T	33.0740902710641	0.18678
Salibacterium_halotolerans-_-LN812017--_S7_T	33.0740902710641	0.18465
Salibacterium_lacus-_-KX818201--_GSS13_T	33.0740902710641	0.1812
Salibacterium_nitratireducens-_-LT161881--_SMB4_T	33.0740902710641	0.18325
Salibacterium_qingdaonense-_-AB571874--_JCM_14087_T	33.0740902710641	0.19006
Salibacterium_salarium-_-AB571873--_DSM_16461_T	33.0740902710641	0.16928
Salibaculum_griseiflavum-_-KY062763--_WDS4C29_T	26.951145092001	0.15289
Salibaculum_halophilum-_-KY062762--_WDS1C4_T	26.951145092001	0.16688
Salicibibacter_cibarius-_-MT561874--_NKC5-3_T	33.0740902710641	0.25213
Salicibibacter_cibi-_-MT561873--_NKC21-4_T	33.0740902710641	0.25792
Salicibibacter_halophilus-_-CP035485--_NKC3-5_T	33.0740902710641	0.2668
Salicibibacter_kimchii-_-MG981914--_NKC1-1_T	33.0740902710641	0.25326
Salicola_marasensis-_-DQ019934--_7Sm5_T	30.7267032564134	0.14659
Salicola_salis-_-DQ129689--_B2_T	30.7267032564134	0.14939
Salifodinibacter_halophilus-_-MN756855--_CMPUJ_U095_T	18.2000697737098	0.082001
Salilacibacter_albus-_-KR149811--_J11Y309_T	28.1925888028234	0.100541
Salimesophilobacter_vulgaris-_-HQ880422--_Zn2_T	40.5046925577141	0.186511
Salimicrobium_album-_-X90834--_DSM_20748_T	30.8236926379396	0.12468
Salimicrobium_flavidum-_-FJ357160--_ISL-25_T	30.8236926379396	0.11576
Salimicrobium_halophilum-_-AB021188--_DSM4771_T	30.8236926379396	0.09726
Salimicrobium_jeotgali-_-KF732837--_MJ3_T	30.8236926379396	0.11443
Salimicrobium_luteum-_-DQ227305--_BY-5_T	30.8236926379396	0.10273
Salimicrobium_salexigens-_-FR714935--_29CMI_T	30.8236926379396	0.11524
Salinactinospora_qingdaonensis-_-GU253338--_CXB832_T	37.2739897198972	0.114171
Salinadaptatus_halalkaliphilus-_-MK226479--_XQ-INN_246_T	35.8616469824675	0.070502
Salinarchaeum_chitinilyticum-_-AB850662--_MC-74_T	37.1461369866614	0.16371
Salinarchaeum_laminariae-_-HM159601--_R26_T	37.1461369866614	0.16517
Salinarimonas_ramus-_-GU125653--_SL014B-41A4_T	29.1471402492796	0.0123
Salinarimonas_soli-_-KP671848--_BN140002_T	29.1471402492796	0.07834
Salinibacillus_aidingensis-_-AY321436--_25-7_T	33.4635520737311	0.13154
Salinibacillus_kushneri-_-AY321434--_8-2_T	33.4635520737311	0.13857
Salinibacillus_xinjiangensis-_-JX402080--_J4_T	33.4635520737311	0.10547
Salinibacter_altiplanensis-_-LT160741--_AN15_T	40.4851852129201	0.037
Salinibacter_grassmerensis-_-CAMTTF010000001--_NZ140_/type_materialtype_strain_of_Salinibacter_grassmerensisT	40.4851852129201	0.0181
Salinibacterium_hongtaonis-_-MH299814--_194_T	26.2726664191743	0.04031
Salinibacterium_xinjiangense-_-DQ515964--_0543_T	26.2726664191743	0.03548
Salinibaculum_litoreum-_-KT261638--_HD8-45_T	41.8146611586943	0.098311
Salinibius_halmophilus-_-KX257199--_WDS2A16A_T	26.4509968981628	0.163311
Salinicoccus_amylolyticus-_-LN866629--_JC304_T	30.3457135588579	0.06496
Salinicoccus_cyprini-_-MK249750--_CT19_T	30.3457135588579	0.10168
Salinicoccus_halitifaciens-_-HE578181--_JC90_T	32.3499392870077	0.02556
Salinicoccus_halodurans-_-DQ989633--_W24_T	30.3457135588579	0.04217
Salinicoccus_hispanicus-_-AY028927--_DSM_5352_T	30.3457135588579	0.08278
Salinicoccus_iranensis-_-DQ767692--_QW6_T	30.3457135588579	0.09322
Salinicoccus_jeotgali-_-DQ471329--_S2R53-5_T	30.3457135588579	0.08679
Salinicoccus_kunmingensis-_-DQ837380--_YIM_Y15-_DSM_17847-_CGMCC_1.6302_T	32.3499392870077	0.05625
Salinicoccus_luteus-_-DQ352839--_YIM_70202_T	30.3457135588579	0.07914
Salinicoccus_qingdaonensis-_-FJ436724--_ZXM223_T	32.3499392870077	0.05817
Salinicoccus_roseus-_-X94559--_DSM_5351_T	30.3457135588579	0.06625
Salinicoccus_salsiraiae-_-DQ333949--_RH-1_T	30.3457135588579	0.09025
Salinicoccus_sediminis-_-KF701618--_SV-16_T	30.3457135588579	0.01817
Salinicoccus_sesuvii-_-FR669114--_CC-SPL15-2_T	30.3457135588579	0.08273
Salinicoccus_siamensis-_-AB258358--_PN1-2_T	30.3457135588579	0.09233
Salinicola_acroporae-_-KM200719--_S4-41_T	27.6784774469386	0.07356
Salinicola_aestuarinus-_-KY999930--_CPA62_T	27.6784774469386	0.06576
Salinicola_corii-_-MN099427--_L3_T	27.6784774469386	0.07271
Salinicola_endophyticus-_-KY999931--_CPA92_T	27.6784774469386	0.06163
Salinicola_halimionae-_-KY999929--_CPA60_T	27.6784774469386	0.08039
Salinicola_halophilus-_-AJ427626--_CG4.1_T	27.6784774469386	0.06924
Salinicola_halophyticus-_-KY999932--_CR45_T	27.6784774469386	0.07481
Salinicola_lusitanus-_-KY999933--_CR50_T	27.6784774469386	0.07132
Salinicola_peritrichatus-_-KC005304--_DY22_T	27.6784774469386	0.06153
Salinicola_rhizosphaerae-_-KF898345--_MSSRFH1_T	27.6784774469386	0.07843
Salinicola_salarius-_-AM229316--_M27_T	27.6784774469386	0.06924
Salinicola_socius-_-DQ979342--_SMB35_T	27.6784774469386	0.08534
Salinicola_tamaricis-_-KT343976--_F01_T	27.6784774469386	0.06996
Salinifilum_aidingensis-_-JX193858--_TRM_46074_T	29.0449183734163	0.13549
Salinifilum_ghardaiensis-_-KC427277--_DSM_45606_T	29.0449183734163	0.13619
Salinifilum_proteinilyticum-_-KX024578--_Miq-12_T	29.0449183734163	0.14564
Salinigranum_halophilum-_-KJ689298--_YJ-53_T	36.7720772516945	0.11
Salinigranum_rubrum-_-GU951431--_GX10_T	36.7720772516945	0.11441
Salinigranum_salinum-_-KC918822--_YJ-50-S2_T	36.7720772516945	0.12324
Salinihabitans_flavidus-_-FJ265707--_ISL-46_T	27.3660855590681	0.071822
Salinimicrobium_catena-_-DQ640642--_HY1_T	25.09691066902	0.10297
Salinimicrobium_flavum-_-KR528477--_X7_T	25.09691066902	0.09081
Salinimicrobium_gaetbulicola-_-JF340052--_BB-My20_T	25.09691066902	0.12079
Salinimicrobium_marinum-_-GQ866112--_KMM_6270_T	25.09691066902	0.13515
Salinimicrobium_oceani-_-MT256399--_J15B91_T	25.09691066902	0.1165
Salinimicrobium_profundisediminis-_-OP782221--_MT39T	25.09691066902	0.13658
Salinimicrobium_sediminis-_-HG008896--_JC207_T	25.09691066902	0.13245
Salinimicrobium_soli-_-JX624252--_CAU_1287_T	25.09691066902	0.09741
Salinimicrobium_terrae-_-EU135614--_YIM-C338_T	25.09691066902	0.13568
Salinimicrobium_tongyeongense-_-MW131223--_HN-2-9-2_/type_materialtype_strain_of_SalinimicrobiumtongyeongenseT	25.09691066902	0.1179
Salinimicrobium_xinjiangense-_-EF520007--_BH206_T	25.09691066902	0.11095
Salininema_proteolyticum-_-KP162267--_Miq-4_T	28.1925888028234	0.106321
Saliniradius_amylolyticus-_-MF993503--_HMF8227_T	25.2815412014962	0.164661
Saliniramus_fredricksonii-_-KR560061--_HL-109_T	29.1471402492796	0.077871
Salinirepens_amamiensis-_-AB517714--_NBRC_101268_T	21.8352056084636	0.089152
Salinirubellus_salinus-_-KC918829--_ZS-35-S2_T	41.2479371636836	0.154881
Salinirubrum_litoreum-_-JQ237118--_XD46_T	37.8042874845485	0.108911
Salinirussus_salinus-_-JQ937358--_YGH44_T	41.8146611586943	0.118951
Salinisphaera_aquimarina-_-KY060012--_CCMM005_T	19.6468075330726	0.04244
Salinisphaera_halophila-_-JN020587--_YIM_95161_T	18.2000697737098	0.00141
Salinisphaera_hydrothermalis-_-EU740416--_EPR70_T	18.2000697737098	0.06577
Salinispira_pacifica-_-CP006939--_L21-RPul-D2_T	38.0105533831518	0.192071
Salinispirillum_marinum-_-KJ195687--_GCWy1_T	26.3669323987753	0.182172
Salinispora_cortesiana-_-MH973616--_CNY-202_T	28.0052295454774	0.00355
Salinispora_fenicalii-_-MH973615--_CNT-569_T	28.0052295454774	0.00213
Salinispora_goodfellowii-_-MH973617--_CNY-666_T	28.0052295454774	0.00284
Salinispora_mooreana-_-HQ642900--_CNT-150_T	28.0052295454774	0.00426
Salinispora_oceanensis-_-HQ642852--_CNT-029_T	28.0052295454774	0.00217
Salinispora_vitiensis-_-HQ642899--_CNT-148_T	28.0052295454774	0.00284
Salinithrix_halophila-_-KJ206288--_R4S8_T	40.5346758932177	0.258101
Salinivenus_iranica-_-HQ197982--_CB7_T	40.4851852129201	0.10237
Salinivenus_lutea-_-HQ197983--_DGO_T	40.4851852129201	0.10377
Salinivibrio_costicola_subsp._alcaliphilus-_-AJ640132--_18AG_LTP__T	26.609257742679	0.17279
Salinivibrio_costicola_subsp._costicola-_-X74699--_ATCC_35508T_T	26.609257742679	0.17421
Salinivibrio_costicola_subsp._vallismortis-_-AF057016--_DSM_8285_T	26.609257742679	0.15507
Salinivibrio_kushneri-_-LT627515--_AL184_T	26.609257742679	0.18373
Salinivibrio_proteolyticus-_-DQ092443--_AF-2004_T	26.609257742679	0.15442
Salinivibrio_sharmensis-_-AM279734--_BAG_T	26.609257742679	0.1555
Salinivibrio_siamensis-_-AB285018--_ND1-1_T	26.609257742679	0.16078
Salinivibrio_socompensis-_-HF953987--_S35_T	26.609257742679	0.17416
Salinivirga_cyanobacteriivorans-_-CP013118.1--_L21-Spi-D4_T	28.2456955511415	0.195391
Salinovum_rubellum-_-GQ359327--_YCWB25_T	29.938587214193	0.078682
Salipaludibacillus_agaradhaerens-_-X76445--_DSM_8721_LTP__T	33.003621966164	0.08925
Salipaludibacillus_aurantiacus-_-LN827662--_s9_T	33.003621966164	0.08385
Salipaludibacillus_halalkaliphilus-_-KY971954--_GASy1_T	33.003621966164	0.10042
Salipaludibacillus_keqinensis-_-MH939198--_KQ-12T	33.003621966164	0.09266
Salipaludibacillus_neizhouensis-_-EU925618--_JSM_071004_T	33.003621966164	0.09342
Saliphagus_infecundisoli-_-KY419833--_YIM_93745_T	37.1461369866614	0.100161
Salipiger_aestuarii-_-FJ230833--_AD8_T	27.3660855590681	0.112551
Salipiger_bermudensis-_-DQ178660--_HTCC2601_T	27.7321095191051	0.04989
Salipiger_manganoxidans-_-KC534242--_VSW210_T	27.3660855590681	0.092721
Salipiger_mangrovisoli-_-MW186827--_6D45A_T	27.3660855590681	0.086031
Salipiger_marinus-_-EU928765--_CK-I3-6_T	27.3660855590681	0.090521
Salipiger_pacificus-_-AJ877265--_DX5-10_T	27.3660855590681	0.088182
Salipiger_pallidus-_-KU315483--_DCSW07_T	27.3660855590681	0.098391
Salipiger_pentaromativorans-_-HM535637--_P9T	26.7672771721369	0.1064
Salipiger_profundus-_-JX397932--_JLT2016_T	27.7321095191051	0.04772
Salipiger_thiooxidans-_-AY639887--_CHLG_1_T	27.3660855590681	0.097091
Salirhabdus_euzebyi-_-AM292417--_CVS-14_T	33.4635520737311	0.10342
Salirhabdus_salicampi-_-EU191907--_BH128_T	33.4635520737311	0.12041
Salisediminibacterium_beveridgei-_-FJ825145--_MLTeJB_T	33.003621966164	0.1238
Salisediminibacterium_haloalkalitolerans-_-HG934298--_10nlg_T	33.003621966164	0.13778
Salisediminibacterium_halotolerans-_-EU581836--_halo-2_T	33.003621966164	0.13432
Salisediminibacterium_locisalis-_-FR714930--_CG1_T	33.003621966164	0.14049
Salisediminibacterium_selenitireducens-_-CP001791--_MLS10_T	33.003621966164	0.10943
Saliterribacillus_persicus-_-HQ433437--_X4B_T	30.6678218387787	0.076221
Salmonella_bongori-_-AF029227--_BR_1859_T	36.2324970353033	0.04797
Salmonella_enterica_subsp._arizonae-_-AF008580--_ATCC_13314_T	36.2324970353033	0.03479
Salmonella_enterica_subsp._diarizonae-_-EU014688--_DSM_14847_T	36.2324970353033	0.01389
Salmonella_enterica_subsp._houtenae-_-EU014684--_DSM_9221_T	36.2324970353033	0.02501
Salmonella_enterica_subsp._indica-_-EU014680--_DSM_14848_T	36.2324970353033	0.02797
Salmonella_enterica_subsp._salamae-_-EU014685--_DSM_9220_T	36.2324970353033	0.01946
Salmonella_subterranea-_-AY373829--_FRCl_T	35.8062290390179	0.01522
Salsipaludibacter_albus-_-MN031302--_AS10_T	37.668637178292	0.151351
Salsuginibacillus_halophilus-_-EU581835--_halo-1_T	33.0740902710641	0.08458
Salsuginimonas_clara-_-LT555402--_LSN-49_T	27.6920924678525	0.148811
Samsonia_erythrinae-_-AF273037--_CFBP_5236_LTP__T	27.4491161565231	0.049591
Sandaracinobacter_neustonicus-_-KR052095--_PAMC_28131_T	31.9221042351588	0.13118
Sandaracinobacter_sibiricus-_-Y10678--_RB16-17_LTP__T	31.9221042351588	0.13044
Sandaracinobacteroides_hominis-_-MW135304--_SZY_PN-1_T	31.9221042351588	0.12227
Sandaracinobacteroides_saxicola-_-ON876070--_M6T	31.9221042351588	0.12004
Sandaracinobacteroides_sayramense-_-MW564019--_RS1-74T	31.9221042351588	0.1312
Sandaracinomonas_limnophila-_-LT594463--_FSY-15_T	25.7328693151611	0.120841
Sandaracinus_amylolyticus-_-HQ540311--_NOSO_4_T	34.5403029217803	0.201151
Sandarakinorhabdus_cyanobacteriorum-_-MG519281--_TH057_T	31.9221042351588	0.17925
Sandarakinorhabdus_limnophila-_-ATVO01000004--_DSM_17366_T	31.9221042351588	0.18143
Sandarakinorhabdus_oryzae-_-LC475147--_NM-18_T	31.9221042351588	0.17782
Sandarakinorhabdus_rubra-_-LC491590--_MO-4_T	31.9221042351588	0.17778
Sangeribacter_muris-_-NR_181880--_A43T	34.0345073801046	0.244541
Sanguibacter_antarcticus-_-EF211071--_KOPRI_21702_T	29.9838035970118	0.0458
Sanguibacter_gelidistatuariae-_-KM406784--_ISLP-3_T	29.9838035970118	0.02991
Sanguibacter_inulinus-_-X79451--_ST50_T	29.9838035970118	0.01478
Sanguibacter_suaedae-_-MW159710--_YZGR15T	29.9838035970118	0.03597
Sanguibacter_suarezii-_-X79452--_ST26_T	29.9838035970118	0.02608
Sansalvadorimonas_verongulae-_-KX896697--_RKSG058_T	28.4999049446488	0.107751
Saonia_flava-_-AM990891--_MOLA117__T	21.8247332466023	0.125761
Sapientia_aquatica-_-KM083135--_SA-152_T	29.0757096055588	0.106881
Sarcina_maxima-_-X76650--_DSM_316_T	36.2007140561659	0.10498
Sarcina_ventriculi-_-X76649--_DSM286_T	36.2007140561659	0.11054
Savagea_faecisuis-_-KC164375--_Con12_T	22.7900901880017	0.122002
Scandinavium_goeteborgense-_-MK558235--_CCUG_66741_T	29.9400535405715	0.02647
Scandinavium_hiltneri-_-OM987267--_H11S7T	29.9400535405715	0.02507
Scandinavium_manionii-_-OM987268--_H17S15T	29.9400535405715	0.02227
Scandinavium_tedordense-_-OM987269--_TWS1aT	29.9400535405715	0.0362
Schaalia_canis-_-AJ243891--_CCUG_41706_LTP__T	35.9707314718899	0.12107
Schaalia_funkei-_-AJ404889--_CCUG_42773_T	36.7827753355394	0.06751
Schaalia_hyovaginalis-_-X69616--_NCFB_2983_T	36.7827753355394	0.04875
Schaalia_meyeri-_-X82451--_C.I.P._103148T_T	36.7704644304099	0.05905
Schaalia_naturae-_-FJ234421--_BL-79_T	35.9707314718899	0.13467
Schaalia_odontolytica-_-AB818950--_JCM_14871_T	36.7704644304099	0.06875
Schaalia_radingae-_-X78719--_APL1_T	35.9707314718899	0.14148
Schaalia_turicensis-_-X78720--_APL10_T	36.7704644304099	0.0677
Schaedlerella_arabinosiphila-_-MG182358--_TLL-A1_T	36.8393918519441	0.104441
Schinkia_azotoformans-_-AB363732--_NBRC_15712_T	34.413078856355	0.103321
Schinkia_oryziterrae-_-JX103165--_ZYK_T	34.413078856355	0.10306
Schlegelella_aquatica-_-DQ417336--_wcf1_T	31.3111322126239	0.06734
Schlegelella_koreensis-_-KP326334--_ID0723T	31.3111322126239	0.051291
Schleiferia_thermophila-_-HQ172900--_TU-20_T	26.6444644940942	0.263192
Schleiferilactobacillus_harbinensis-_-AB681318--_NBRC_100982_T	32.18593506431	0.03214
Schleiferilactobacillus_perolens-_-Y19167--_L532_T	32.18593506431	0.05075
Schlesneria_paludicola-_-AM162407--_MPL7_T	30.6459697918356	0.147831
Schnuerera_ultunensis-_-Z69293--_BS_T	47.6077371918123	0.103381
Schumannella_luteola-_-AB362159--_KHIA_-=_JCM_23215-_=_TISTR_1824-_T	27.624151744877	0.11687
Schumannella_soli-_-MN083308--_10F1D-1T	27.624151744877	0.12251
Schwartzia_succinivorans-_-Y09434--_DSM_10502T_T	37.024878564704	0.145981
Scleromatobacter_humisilvae-_-OM630150--_BS-T2-15T	31.1873936866435	0.064782
Scopulibacillus_daqui-_-KJ136650--_ZQ18-1_T	33.5364773074398	0.12971
Scopulibacillus_darangshiensis-_-AM711118--_DLS-06_T	33.5364773074398	0.14471
Scrofimicrobium_canadense-_-MN537492--_DSM_105338_T	35.9707314718899	0.144801
Secundilactobacillus_angelensis-_-MT256055--_HBUAS51383T	30.7271163093844	0.10182
Secundilactobacillus_collinoides-_-AB005893--_JCM1123_T	30.7271163093844	0.10044
Secundilactobacillus_folii-_-LC511609--_CRM56-3_T	30.7271163093844	0.08396
Secundilactobacillus_hailunensis-_-LC473139--_887-11_T	30.7271163093844	0.09975
Secundilactobacillus_kimchicus-_-EU678893--_DCY51_T	30.7271163093844	0.07772
Secundilactobacillus_mixtipabuli-_-AB894864--_IWT30_T	30.7271163093844	0.09769
Secundilactobacillus_odoratitofui-_-AB365975--_YIT_11304_T	30.7271163093844	0.08878
Secundilactobacillus_oryzae-_-AB731660--_SG293_T	30.7271163093844	0.02737
Secundilactobacillus_paracollinoides-_-AJ786665--_DSM_15502_T	30.7271163093844	0.09976
Secundilactobacillus_pentosiphilus-_-LC085284--_IWT25_T	30.7271163093844	0.09701
Secundilactobacillus_silagei-_-AB786910--_IWT126_T	30.7271163093844	0.09975
Secundilactobacillus_silagincola-_-LC085283--_IWT5_T	30.7271163093844	0.09769
Secundilactobacillus_similis-_-AB282889--_JCM_2765_T	30.7271163093844	0.09288
Secundilactobacillus_yichangensis-_-LC597581--_F79-211-2_T	30.7271163093844	0.09502
Sedimentibacter_acidaminivorans-_-AB598276--_MO-SED_T	47.1598709097113	0.31175
Sedimentibacter_hongkongensis-_-AF433166--_HKU2_T	47.1598709097113	0.30127
Sedimentibacter_hydroxybenzoicus-_-L11305--_JW/Z-1_T	47.1598709097113	0.31476
Sedimentibacter_saalensis-_-AJ404680--_ZF2_LTP__T	47.1598709097113	0.31457
Sedimenticola_thiotaurini-_-JN882289--_SIP-G1_T	25.6712797503971	0.03173
Sedimentisphaera_cyanobacteriorum-_-KC665947--_L21-RPul-D3_T	37.7625910128196	0.44955
Sedimentisphaera_salicampi-_-KU672518--_ST-PulAB-D4_T	37.7625910128196	0.44672
Sedimentitalea_nanhaiensis-_-FJ232451--_NH52F_T	23.3247630226145	0.0464
Sedimentitalea_todarodis-_-KP172215--_KHS03_T	23.3247630226145	0.05006
Sediminibacillus_albus-_-DQ989634--_NHBX5_T	30.4155684844211	0.07611
Sediminibacillus_halophilus-_-AM905297--_EN8d_T	30.4155684844211	0.08303
Sediminibacillus_terrae-_-KM199865--_JSM_102062_T	30.4155684844211	0.0878
Sediminibacter_furfurosus-_-AB681492--_NBRC_101622_T	19.8193711316749	0.142901
Sediminibacterium_aquarii-_-KR812546--_AA5_T	26.3627360687597	0.07462
Sediminibacterium_ginsengisoli-_-EF067860--_DCY13_T	26.3627360687597	0.07164
Sediminibacterium_goheungense-_-JN674641--_HME7863_T	26.3627360687597	0.05962
Sediminibacterium_lactis-_-JQ638910--_LCJ02_T	26.3627360687597	0.1128
Sediminibacterium_magnilacihabitans-_-FJ816610--_MU-2_T	26.3627360687597	0.11425
Sediminibacterium_roseum-_-KY922827--_SYL130_T	26.3627360687597	0.07882
Sediminicola_arcticus-_-KM576847--_PAMC_27266_T	22.9650128443043	0.10604
Sediminicola_luteus-_-AB681302--_NBRC_100966_T	22.9650128443043	0.10885
Sediminihabitans_luteus-_-AB695376--_H97-3_T	28.7605199619215	0.027501
Sediminihaliea_albiluteola-_-MT798609--_F7430_T	24.8368319206725	0.082971
Sediminispirochaeta_sinaica-_-KC261846--_SL_T	37.9994206897828	0.08518
Sediminitomix_flava-_-AB681494--_NBRC_101625_T	27.7406823892533	0.192502
Sediminivirga_luteola-_-KT728196--_F23_T	28.6361396179054	0.109011
Segatella_albensis-_-AB547669--_JCM_12258_T	35.6902439352565	0.11085
Segatella_baroniae-_-AB547671--_JCM_13447_T	35.9931501095363	0.10688
Segatella_cerevisiae-_-LC331291--_JCM_30867_T	35.7273964862058	0.18067
Segatella_hominis-_-MK567960--_BCRC_81118_T	35.6261903307212	0.022391
Segatella_maculosa-_-EF534314--_W1609_T	35.4659359671373	0.07198
Segetibacter_aerophilus-_-AB682366--_NBRC_106135_T	26.4961764987647	0.15089
Segetibacter_koreensis-_-AB267478--_Gsoil_664_T	26.4961764987647	0.17114
Segniliparus_rugosus-_-AY608920--_CDC_945_T	29.7143479612074	0.02405
Segnochrobactrum_spirostomi-_-MF370560--_Sp-1_T	26.6089046468298	0.082241
Seinonella_peptonophila-_-AF138735--_KCTC_9740__T	40.5346758932177	0.265541
Sejongia_antarctica-_-AY553293--_AT1013_T	30.2968866060785	0.12863
Sejongia_jeonii-_-AY553294--_AT1047_T	30.2968866060785	0.1187
Selenihalanaerobacter_shriftii-_-AF310247--_DSSE-1-_ATCC_BAA-73_T	38.7020266741013	0.170742
Seleniibacterium_seleniigenes-_-DQ991964--_KM_T	29.5655032653401	0.082311
Seleniivibrio_woodruffii-_-JN107635--_S4_T	44.9888761099641	0.134022
Selenomonas_caprae-_-LC498178--_mPRGC8_/type_materialtype_strain_of_Selenomonas_capraeT	37.4211335595449	0.04526
Selenomonas_dianae-_-AF287801--_ATCC_43527_T	37.2192410593083	0.03869
Selenomonas_flueggei-_-AF287803--_ATCC_43531_T	37.2192410593083	0.04709
Selenomonas_lacticifex-_-AF373024--_DSM_20757_T	35.7196888243084	0.09684
Selenomonas_lipolytica-_-AF001901--_CF1B_T	37.5960568242752	0.13218
Selenomonas_montiformis-_-MN537516--_DSM_106892_T	37.5960568242752	0.06546
Selenomonas_noxia-_-AF287799--_ATCC_43541_T	37.2192410593083	0.06737
Selenomonas_ruminantium_subsp._lactilytica-_-AB003379--_JCM6582_T	37.4211335595449	0.03067
Selenomonas_timonae-_-MT764255--_Marseille-Q3039T	37.2192410593083	0.039751
Sellimonas_catena-_-LC735994--_12EGH17T	36.8506125903928	0.13052
Sellimonas_intestinalis-_-KP966092--_BR72_T	36.8506125903928	0.11956
Sellimonas_monacensis-_-MN055941--_ClaCZ80_T	36.8506125903928	0.10712
Seminibacterium_arietis-_-HE797791--_DICM11-00342_T	36.8662289166692	0.120431
Senegalimassilia_faecalis-_-MK588841--_KGMB04484_T	36.97984936992	0.05725
Seohaeicola_nanhaiensis-_-KF312716--_SS011A0-7#2-2_T	27.7321095191051	0.082081
Seohaeicola_saemankumensis-_-EU221274--_SD-15_T	25.9837169478709	0.09583
Seohaeicola_zhoushanensis-_-KP063901--_NF48_T	27.7321095191051	0.080621
Seonamhaeicola_acroporae-_-LC385645--_3KA7-17_T	23.0448761379668	0.18269
Seonamhaeicola_algicola-_-KR080554--_Gy8_T	23.0448761379668	0.16282
Seonamhaeicola_aphaedonensis-_-KF876013--_AH-M5_T	23.0448761379668	0.18855
Seonamhaeicola_marinus-_-KX618642--_B011_T	23.0448761379668	0.14999
Seonamhaeicola_maritimus-_-MN105614--_1505_T	23.0448761379668	0.15779
Seonamhaeicola_sediminis-_-MK101052--_W255T	23.0448761379668	0.19064
Seongchinamella_sediminis-_-MF838930--_U0301_T	24.8368319206725	0.09497
Seongchinamella_unica-_-MG905440--_GH4-78_T	24.8368319206725	0.09778
Seramator_thermalis-_-MK170161--_SYSU_GA16112_T	34.3103330515408	0.102161
