#OTU_IDs	trait1
Winogradskyella_lutea-_-FJ919968--_A73_T	3.5306728806534555
Clostridium_celatum-_-X77844--_DSM_1785_T	2.0555520010027863
Winkia_neuii_subsp._anitrata-_-AM084229--_DSM_8577_LTP__T	2.6190392000681437
Albirhodobacter_confluentis-_-KX268608--_S1-47_T	2.674523835134476
Corynebacterium_crudilactis-_-CP015622--_JZ16_T	1.5797745070866092
Paraglaciecola_aquimarina-_-JX508596--_GGW-M5_T	1.6356952205700526
g__45402	1.6301066952675314
g__1839	1.0800150779010897
g__1835	1.2084902148818057
Micromonospora_haikouensis-_-GU130129--_232617_T	1.5813814644176105
Gracilibacillus_alcaliphilus-_-AB854047--_SG103_T	2.1360033296536205
g__155862	1.5775571610004435
g__2815785	1.9285404630380512
Helicobacter_cholecystus-_-AY686606--_ATCC_700242_T	1.1550929366300275
Kangiella_geojedonensis-_-HQ340606--_YCS-5_T	2.7103860773829984
g__649462	1.3122564142879714
g__83766	0.7943432057508417
g__83764	2.12308441660497
Undibacterium_arcticum-_-KU189201--_6-67_T	2.463841418227444
Pseudomonas_aromaticivorans-_-OK324373--_MAP12T	1.9386190235572394
g__83768	1.9119395754135995
Vibrio_crassostreae-_-EF094887--_CAIM_1405-_LGP_7-_LMG_22240-_CIP_108327_T	1.8491511342989888
Yeosuana_aromativorans-_-AY682382--_GW1-1_T	3.145113792711931
Thioalkalispira_microaerophila-_-AF481118--_ALEN_1_T	2.043953282411876
Streptomyces_hyderabadensis-_-FM998652--_OU-40_T	1.7812711114898687
Psychrobacillus_glaciei-_-MN416951--_PB01T_T	1.8214874991221808
Vibrio_scophthalmi-_-U46579--_CECT_4638-_A089_T	1.4144709824142332
Streptomyces_atroolivaceus-_-AJ781320--_LMG_19306_T	1.073894410180665
g__1829937	1.5661755803903272
Galbitalea_soli-_-JX876866--_KIS82-1_T	1.8080380908757612
Fluviicola_taffensis-_-CP002542--_DSM_16823_T	3.4787014587923792
Marinobacter_denitrificans-_-MN203987--_JB02H27_T	1.0624631800405013
Psychrobacter_coccoides-_-MW405808--_F1192T	2.4131274098755746
Microlunatus_antarcticus-_-Z78206--_DSM_11053T_T	2.0779665868921744
Petrotoga_halophila-_-AY800102--_MET-B_T	2.9744218159099995
Curvibacter_gracilis-_-AB109889--_7-1_T	1.558022300695544
Ornithinimicrobium_pekingense-_-DQ512860--_LW6_T	2.158321762943153
g__1620700	2.693632874647954
Acinetobacter_towneri-_-APPY01000064--_CIP_107472_T	1.9521527657610032
Leptospira_adleri-_-NPDU01000001--_FH2-B-D1_T	2.2067525836342674
Brevibacterium_permense-_-AY243343--_VKM_Ac-2280_T	1.9991575213050383
Ulvibacterium_marinum-_-KY060010--_CCMM003_T	2.2170381738185077
Emticicia_sediminis-_-KF309174--_JBR12_T	2.549521728841598
Actinokineospora_guangxiensis-_-KJ027603--_Gk-6_T	1.3949648331394713
Corynebacterium_freneyi-_-AJ292762--_20695110_T	1.1543508377685001
Aurantiacibacter_rhizosphaerae-_-MG905437--_GH3-10_T	2.5477181724016567
Companilactobacillus_nantensis-_-AY690834--_LP33_T	2.3385266993306777
Thauera_propionica-_-KY425607--_KNDSS-Mac4_T	1.0446898003697387
g__43947	1.57966751551682
Pseudonocardia_nitrificans-_-X55609--_DSM_new_-IFAM_379-_T	2.6014337917213157
Flavobacterium_channae-_-OK036772--_KSM-R2A30T	2.4448118454931738
Roseovarius_mucosus-_-AJ534215--_DFL-24_T	2.278052528495632
Lentzea_tibetensis-_-KY465494--_FXJ1.1311_T	1.774475083245373
g__2820724	1.4610910687406684
Bifidobacterium_bombi-_-HE582780--_DSM_19703_T	3.1752125786765077
Deinococcus_radiopugnans-_-Y11334--_ATCC_19172T_T	2.048879859795711
g__244127	2.1007708596427093
Roseobacter_litoralis-_-CP002623--_Och_149_T	1.9330933029023116
Anoxybacillus_contaminans-_-AJ551330--_LMG_21881_T	2.184197564155282
Deinococcus_ruber-_-KU865685--_JSH3-1_T	3.6277350203525573
Psychroglaciecola_arctica-_-KC511070--_M6-76_T	1.8738045292549774
Streptomyces_nanshensis-_-EU589334--_SCSIO_01066_T	2.754746586096249
Caldicellulosiruptor_acetigenus-_-AY772476--_X6B_T	1.1638234762699748
Glutamicibacter_halophytocola-_-JX993762--_KLBMP_5180_T	1.4253153810119443
Parascardovia_denticolens-_-D89331--_DSM_10105_T	1.3765024679429227
g__580596	1.8754994396487072
Roseburia_inulinivorans-_-AJ270473--_A2-194_T	3.1464880720915316
Bacillus_hominis-_-MW674729--_BML-BC059_T	1.0089533370894965
Erythrobacter_crassostreae-_-MW888982--_WH158T	1.7826215298603167
Shinella_zoogloeoides-_-AB238789--_IAM_12669_T	1.8437003967522436
Sporacetigenium_mesophilum-_-AY682207--_ZLJ115_T	1.8992651012030835
g__697331	1.6343009444599117
Halobellus_limi-_-AB771429--_JCM_16811_T	2.510782954939629
Hathewaya_limosa-_-FR870444--_CECT_4329_T	2.2370417520357817
Desulfomicrobium_escambiense-_-AJ277886--_DSM_10707T_T	1.792788056402885
Geobacillus_thermodenitrificans_subsp._thermodenitrificans-_-AY608961--_OHT-1_T	1.86316543239206
Brevibacillus_thermoruber-_-AB112722--_DSM_7064T_T	2.6335302872541018
g__2963293	1.7813934755275926
g__488548	2.074978203979383
Elioraea_thermophila-_-MK430565--_YIM_72297_T	3.1203532785928605
Gulosibacter_massiliensis-_-LR031295--_Marseille-P7157T	2.198437095408447
Blastomonas_natatoria-_-AB024288--_DSM_3183T_T	1.73579423153049
Myxococcus_xanthus-_-DQ768116--_ATCC_25232_T	1.080386761148842
Bacteroides_nordii-_-EU136693--_JCM12987_T	2.4511450808334243
Liberibacter_crescens-_-JX430025--_BT-1_T	2.0689214818031654
Polymorphobacter_megasporae-_-MW507628--_PAMC29362_T	2.777270809285393
Azotobacter_nigricans_subsp._nigricans-_-AB175651--_IAM_15005_T	2.328150689525807
Pontibrevibacter_nitratireducens-_-MN794432--_h42_T	2.4868947367955188
Dyadobacter_koreensis-_-AB681383--_NBRC_101116_T	2.459243976089698
Robiginitalea_marina-_-ON811680--_2V75T	4.1074831011699775
Methylobacillus_methanolivorans-_-KX057479--_Z_T	2.6147069575305206
Desulfurella_acetivorans-_-X72768--_DSM_5264_T	2.205611314810249
Gillisia_hiemivivida-_-AY694006--_IC154_T	1.4899717640098704
Ravibacter_arvi-_-KY233196--_J77-1_T	2.425240207823313
Nocardiopsis_listeri-_-X97887--_DSM_40297T_T	1.3102058247373276
Fluviimonas_pallidilutea-_-HE793031--_TQQ6_T	2.1358420999719634
Corynebacterium_stationis-_-FJ172667--_ATCC_14403_T	1.839556638944536
Arenimonas_soli-_-KX756571--_Y3L17_T	1.4431677037519266
Chryseobacterium_xinjiangense-_-DQ166169--_TSBY-67_T	2.6658170348026924
Geotoga_petraea-_-HM037999--_ATCC_51226_LTP__T	4.124015225936818
Desulforamulus_reducens-_-CP000612--_MI-1_T	3.0027217936942217
Weissella_koreensis-_-AKGG01000005--_KCTC_3621_T	2.4292787072527773
Gordonia_sihwensis-_-AJ416151--_DSM_44576_T	1.2020389112231529
Nocardioides_guangzhouensis-_-MK112565--_130T_T	2.27913945899193
g__263377	0.46621130596635263
Pseudonocardia_terrae-_-OL913129--_RS11V-5_T	1.9718476015449482
g__1195526	0.871448616828094
Caulifigura_coniformis-_-MK554532--_Pan44_T	2.1843957036933057
Bacteroides_graminisolvens-_-AB547643--_JCM_15093_T	3.3928679787547464
Actinomadura_soli-_-KX928704--_14C53T	1.2992071013027728
Micromonospora_craterilacus-_-KR780759--_NA12_T	1.0447171516385154
Paraburkholderia_kirstenboschensis-_-JRZC01000915--_KB15_T	1.2171572015664476
Desulfosporosinus_acididurans-_-HG316990--_M1_T	2.861407142025466
Pseudomonas_profundi-_-KY988340--_M5_T	2.5133299196525267
Paenibacillus_kribbensis-_-AF391123--_AM49_T	2.6150935938058817
Thermogemmata_fonticola-_-JACEFB010000001--_2918_T	2.657692762424643
g__3021684	0.8266134458419692
g__162171	2.238473791540362
Acidiphilium_cryptum-_-D30773--_ATCC_33463_T	2.049034499016969
g__89404	1.3784003923899262
Roseibium_sediminis-_-KU321206--_BSS09_T	2.4339681181665496
Marinobacterium_maritimum-_-EU399548--_AR-11_T	2.7338891878902363
Nocardioides_intraradicalis-_-KU940252--_YIM_DR1091_T	2.446545919580796
Domibacillus_robiginosus-_-HE577175--_WS_4628_T	2.1129587639046425
Nonomuraea_rubra-_-AF277200--_DSM43768_T	1.701531948651702
Blautia_stercoris-_-HM626177--_GAM6-1_T	2.848098527386429
Pseudomonas_kurunegalensis-_-AM911650--_RW1P2T	0.3268746058968096
Enterobacter_hormaechei_subsp._xiangfangensis-_-CP017183--_LMG27195_n_T	1.1507678914548687
g__459786	1.2042717624341053
Clostridium_hominis-_-MT905172--_NSJ-6_T	2.5463433787192353
Secundilactobacillus_yichangensis-_-LC597581--_F79-211-2_T	1.8440277603945916
Alistipes_ihumii-_-JX101692--_AP11_T	3.5721294638202714
g__2163168	1.954780131859657
Pandoraea_nosoerga-_-LR536859--_LMG_31109_T	1.373136839255614
g__1955413	1.968000258624446
Hoylesella_buccalis-_-AB547676--_JCM_12246_T	3.2459569235540284
g__941338	1.0859276432673524
Mangrovibacter_plantisponsor-_-EF643377--_MSSRF40_T	1.742087585177315
Pullulanibacillus_uraniitolerans-_-AM931441--_UG-2_T	3.1214106701091056
Methanosarcina_siciliae-_-FR733698--_DSM3028_T	1.861082067315503
g__2855184	1.015821791793823
Flavisolibacter_ginsengiterrae-_-AB267476--_Gsoil_492_T	2.080920651237331
Alcanivorax_marinus-_-KC415169--_R8-12_T	1.6914675127251892
Mycobacterium_haemophilum-_-HE862232--_DSM_44634_T	0.6485871046282297
Timonella_senegalensis-_-CAHH01000076--_JC301_T	1.5057787936103066
Sphingomonas_faucium-_-KU179043--_E62-3_T	2.609060078549918
g__263370	2.901849668239206
Geothrix_fuzhouensis-_-OP023990--_SG12T	1.7175490450104824
Photobacterium_aestuarii-_-JF751050--_YA11_T	2.774716446868254
Microterricola_viridarii-_-AB282862--_KV-677_T	1.0902826728387356
Olivibacter_terrae-_-AB267714--_Jip13_T	3.5580258259947133
Marinobacter_daepoensis-_-AY517633--_SW-156_T	2.6245089834102266
Alicyclobacillus_acidiphilus-_-AB076660--_TA-67_T	2.0501812976704854
Agarivorans_gilvus-_-GQ200591--_WH0801_T	3.643224417666322
Acetivibrio_clariflavus-_-AB186359--_EBR45_T	4.1641925979396754
Staphylococcus_hominis_subsp._novobiosepticus-_-AB233326--_GTC_1228_T	0.8276889572557947
g__551208	1.8933180946008852
Granulicatella_elegans-_-AF016390--_DSM_11693-_B1333_T	2.586712152435295
Dietzia_kunjamensis_subsp._schimae-_-EU375845--_YIM_65001_T	1.4490768262072111
Antrihabitans_stalactiti-_-MK605288--_YC2-7_T	2.489552663354864
Selenomonas_timonae-_-MT764255--_Marseille-Q3039T	2.4967410589207653
Halosimplex_rubrum-_-HM159603--_R27_T	2.8611166552193867
Roseovarius_scapharcae-_-KR611924--_MA4-5_T	1.6913048805714663
Mesorhizobium_sediminum-_-KX151664--_YIM_M12096_T	1.570578131632347
Methanocaldococcus_jannaschii-_-L77117--_DSM_2661_T	0.8060990188850483
g__156972	2.052380241646902
Massilia_cavernae-_-QYUP01000001--_K1S02-61T	1.645117045090614
Acetohalobium_arabaticum-_-CP002105--_DSM_5501_T	1.7634281587932379
Actinoalloteichus_nanshanensis-_-GQ926935--_NEAU_119_T	2.0740296684333446
Streptomyces_mordarskii-_-EF408735--_NRRL_B-1346_T	0.9947990014435036
Chryseobacterium_potabilaquae-_-MN982946--_CECT_9293_T	2.1291567692930706
Cohnella_laeviribosi-_-DQ459874--_RI-39-_KCTC3987-_KCCM10653-_CCUG52217_T	4.447732187652415
Faunimonas_pinastri-_-KJ654844--_A52C2T	1.771145789214277
Natronovirga_wadinatrunensis-_-EU338489--_JW/NM-WN-LH1_T	2.2197534273346053
Pseudarthrobacter_chlorophenolicus-_-CP001341--_A6_T	2.94733751564795
Shinella_granuli-_-AB187585--_Ch06_-=_KCTC_12237-_T	2.1725221375038726
Flavobacterium_circumlabens-_-MH100898--_P5626_T	1.3539974674459994
Sediminibacillus_halophilus-_-AM905297--_EN8d_T	1.8014775918070163
Stenotrophobium_rhamnosiphilum-_-MF156859--_GT1R17_T	2.060223750985257
Amphiplicatus_metriothermophilus-_-KF153051--_GU51_T	2.7014182638836863
Deinococcus_aquaticus-_-DQ017708--_PB314_T	2.2763197373374275
Enterobacter_dykesii-_-VTTY00000000--_E1_T	0.8675267882690816
Pseudacidovorax_intermedius-_-EF469609--_CC-21_T	1.5734308182472532
Halomonas_ramblicola-_-GU726750--_RS-16_T	1.818622796498368
Risungbinella_massiliensis-_-HF952921--_GD1_T	3.455529621286547
Pectobacterium_fontis-_-MH627387--_M022_T	1.754391374588558
Achromobacter_aegrifaciens-_-HF586507--_LMG_26852_T	0.919081323536591
g__393029	1.6356141895923146
Thermohalobacter_berrensis-_-AF113543--_CTT3_T	2.1406532372573186
Sporomusa_paucivorans-_-FR749939--_DSM_3697_T	1.8259855371704619
Thermoanaerobacter_pentosaceus-_-GU176611--_DTU01_T	1.4203862230130309
Clostridium_roseum-_-Y18171--_ATCC_17797_T	1.7749231394609337
Actinotignum_urinale-_-ATUY01000023--_DSM_15805_T	3.8464207586945918
Mucilaginibacter_daejeonensis-_-AB267717--_Jip_10_T	2.8110557665612363
Acinetobacter_sichuanensis-_-MH179327--_WCHAc060041_T	1.3876792589876201
Hydrogenophaga_borbori-_-MH094650--_LA-38_T	1.7913660917367606
Flavobacterium_limi-_-KX263321--_THG-AG6.4_T	1.7493929081831525
Methylobacterium_soli-_-EU860984--_YIM_48816_T	3.192866757440331
Oceanivirga_salmonicida-_-LOQI01000092--_AVG2115_T	3.5589426349962814
Desulfonema_magnum-_-U45989--_DSM_2077_T	3.543215864086459
Thermochromatium_tepidum-_-M59150--_MC_T	2.207323778232956
Paenibacillus_typhae-_-JN256679--_xj7_T	1.384763063441393
g__561554	1.6074933362136123
g__561555	1.3883854470809252
Arthrobacter_cheniae-_-JX949321--_Hz2T	1.867350341200524
g__1534975	2.0149407806573985
g__2714737	2.722360288825401
Mucilaginibacter_gotjawali-_-KM588182--_SA3-7_T	3.347018554988554
Streptococcus_ovis-_-ARCH01000026--_DSM_16829_T	2.1602695284369
Methylovirgula_ligni-_-FM252034--_DSM_19998_=_BW863_T	1.6103079091761399
Aromatoleum_aromaticum-_-X83531--_EbN1_T	1.6446096479553343
Spirillum_volutans-_-GU585672--_ATCC_19554_LTP__T	3.0039052775660284
Knoellia_remsis-_-AB537173--_JCM_15662_T	1.6435736428811967
Clostridium_intestinale-_-X76740--_DSM_6191_T	3.225758275716658
Actinomadura_sputi-_-FM957483--_IMMIB_L-889_T	2.101730808090598
Parasegetibacter_luojiensis-_-EU877263--_RHYL-37_T	3.4040478994644654
Capnocytophaga_ochracea-_-CP001632--_DSM_7271_T	3.4157085426159806
Staphylococcus_saccharolyticus-_-AB646616--_JCM_1768_T	1.0168652228307649
Roseovarius_carneus-_-MZ956916--_LXJ103T	3.3706828369965134
Kribbia_dieselivorans-_-DQ372707--_N113_T	1.3564244319479217
Streptomyces_yatensis-_-AB249962--_NBRC_101000_T	1.1783947072056877
Leptospira_andrefontaineae-_-RQEY01000001--_PZF11-2_T	1.1979124358170792
Thermus_igniterrae-_-Y18406--_RF-4T_T	1.605307934685631
Spirosoma_endbachense-_-MN657228--_I-24_T	2.6742887154003974
Chryseobacterium_aquaticum_subsp._aquaticum-_-AM748690--_10-46_T	1.8096788213855086
Glaciibacter_flavus-_-MK608324--_YIM131861_T	3.370905426786476
g__1678	2.4333459167802634
Amedibacillus_dolichus-_-AB649277--_JCM_10413_T	3.5544763948586073
Parvibium_lacunae-_-LT605587--_KMB9__T	1.7853828734371304
g__1759386	2.7182935294417576
Sporichthya_polymorpha-_-AB025317--_IFO_12702_T	1.7690656527728768
Saccharopolyspora_spongiae-_-KX037095--_CMAA_1452_T	1.471188729427165
Rathayibacter_tritici-_-X77438--_DSM_7486_T	1.139319814388892
Lactobacillus_jensenii-_-AF243176--_ATCC25258_T	1.4801172720208908
Burkholderia_arboris-_-AM747630--_R-24201_T	0.39389063436680083
Sandaracinobacteroides_hominis-_-MW135304--_SZY_PN-1_T	2.5837281079265675
Zarconia_navalis-_-MN537583--_LEGE11467_T	2.6402941424623143
Heyndrickxia_acidiproducens-_-LC424429--_PP-18_/type_materialtype_strain_of_Weizmannia_acidilacticiT	2.508145823637795
Halobacteroides_halobius-_-X89074--_DSM_5150_T	5.0972167722676485
g__2678529	0.8807863517842975
Geomonas_fuzhouensis-_-MZ254886--_RG17_/type_materialtype_strain_of_Geomonas_fuzhouensisT	2.0797718952439266
g__2709686	1.4742946462413211
g__2709685	0.8649417195871917
Pseudogemmobacter_hezensis-_-MT036106--_D13-10-4-6T	2.6103305066889764
g__2093	1.1881288708493798
g__2201379	2.6889917997868347
Henriciella_algicola-_-KP722025--_MCS27_T	2.1470598739173465
Metabacillus_bambusae-_-MN658336--_litoralis_T	2.5103749151579193
g__2730923	1.522429088729277
Rickettsia_gravesii-_-DQ269434--_BWI-1_T	0.7310813571462972
Roseospira_marina-_-AJ298879--_CE2105_T	2.217047544662277
Pasteurella_multocida_subsp._gallicida-_-AF294412--_CCUG_17978_T	1.5490848095782317
Actinokineospora_fastidiosa-_-AJ400710--_IMSNU_20054T_T	2.064814188989701
Staphylococcus_capitis_subsp._urealyticus-_-AB009937--_ATCC_49326_T	0.6922254843636988
g__2321	1.7945319681296046
Brevundimonas_fluminis-_-MH094643--_LA-55_T	2.4871442261015515
Mesorhizobium_prunaredense-_-KP242313--_STM4891_T	1.338257672382274
Moraxella_canis-_-AJ269511--_LMG_11194T_-N7-_T	2.773347966312537
Methylosinus_trichosporium-_-CP023737--_OB3b_n_T	1.7546245933587292
Pseudoxanthomonas_koreensis-_-AY550263--_T7-09_T	1.914480389792751
Limosilactobacillus_rudii-_-MT823182--_STM3_1_T	1.6538754479685824
Helicobacter_macacae-_-AF333338--_MIT_99-5501_T	2.7927688160684543
Pararobbsia_alpina-_-JF763852--_PO-04-17-38_T	1.7751678097062222
g__2944144	2.2659273841605345
g__2944147	2.3259602617304864
g__2944149	2.1641155825967116
g__2944148	2.2959352004188927
Serinibacter_salmoneus-_-AB455532--_Kis4-28_T	1.691503734504371
Faecalitalea_cylindroides-_-AB558487--_JCM_10261_T	1.654672539523437
Methylomicrobium_japanense-_-D89279--_NI_T	1.6623220642152423
Desulfuromusa_bakii-_-X79412--_Gyprop_-DSM_7345-_T	2.5969343762022623
Eisenibacter_elegans-_-AB078048--_IFO_15055_T	2.353327164880858
g__1358438	1.3468615683656242
Brevibacillus_dissolubilis-_-KX022123--_CHY01T	2.1566060579099564
Flavimobilis_rhizosphaerae-_-MW832498--_1_T	2.558988281716721
Bacillus_dafuensis-_-KY038814--_FJAT-25496T	1.5941564580994525
Streptococcus_constellatus_subsp._pharyngis-_-AFUP01000004--_SK1060_T	0.9727636523953161
Mycoplasma_amphoriforme-_-HM235423--_A39_T	3.3093700505233308
g__2873964	2.56904780188581
Bosea_lupini-_-FR774992--_R-45681_=_1121_T	1.9445147590300063
Methanosarcina_lacustris-_-AF432127--_ZS_T	2.176595035178231
Pseudomonas_asturiensis-_-FM865870--_LPPA_221_T	0.9498244729572288
Staphylococcus_haemolyticus-_-X66100--_CCM2737_T	1.0357815959432315
Paracidobacterium_acidisoli-_-MF150298--_4G-K13_T	1.4081732596776282
g__2837511	1.19152396246925
g__2837510	1.3459170407258843
Helcobacillus_massiliensis-_-EU477050--_6401990_T	1.3457722012129227
Brevibacterium_sediminis-_-KX356313--_CGMCC_1.15472_T	2.078328781923674
g__2211641	1.4781066075661187
g__574347	1.851681026195401
Brachybacterium_ginsengisoli-_-KC876052--_DCY80_T	1.9816625260562724
Craurococcus_roseus-_-D85828--_NS130_T	2.0137660829226207
Salsuginimonas_clara-_-LT555402--_LSN-49_T	1.9864044755835546
Sneathia_sanguinegens-_-JQ087391--_CCUG_41628_T	3.930546646766041
Pseudaminobacter_manganicus-_-KX527726--_JH-7_T	2.347844736222367
Flavobacterium_flaviflagrans-_-KY031328--_CB-3_T	1.9628523601891166
g__568214	1.4251976325874007
Ensifer_mexicanus-_-DQ411930--_ITTG-R7_T	1.1713622682280411
g__1911556	1.5491123346681765
Ligilactobacillus_ubinensis-_-OK166812--_WILCCON0076_T	2.1338410830443078
Kluyvera_ascorbata-_-JMPL01000225--_ATCC_33433_T	1.4544323629688336
Desulfosporosinus_acidiphilus-_-FJ951625--_SJ4_T	2.600501052330739
g__1775292	1.436248135103302
g__43356	1.3704639266782328
Prosthecochloris_marina-_-MF423475--_V1_T	2.2417388029244227
Desulfuromonas_chloroethenica-_-U49748--_TT4B_T	2.607996241352256
Garritya_polymorpha-_-AB078059--_IFO_16703_T	2.5200575520262465
Anaerostipes_caccae-_-ABAX03000031--_DSM_14662_T	2.6824372871600564
g__1608457	1.400899118389547
Priestia_taiwanensis-_-KF040588--_FJAT-14571_T	2.8805899319032795
Cohnella_ferri-_-EF203083--_HIO-4_T	2.5055717226576535
Bartonella_apis-_-KP987884--_PEB0122_T	2.2297732970239674
g__2173039	2.2055516536972144
Legionella_qingyii-_-MH298814--_km488_T	1.6425133307503277
Chryseobacterium_oranimense-_-EF204451--_H8_T	2.001021822946077
Spiroplasma_lineolae-_-DQ860100--_TALS-2_T	1.2005293268517216
Microbacterium_hominis-_-AM181504--_DSM_12509_T	2.296344911246106
Photobacterium_ganghwense-_-LDOU01000025--_DSM_22954_T	2.29304702613243
Winogradskyella_arenosi-_-AB438962--_R60_-=KMM_3968-_T	2.1801722700613992
Pustulibacterium_marinum-_-JX502604--_E403_T	1.9645253408277596
g__99	1.5310982481142033
g__93	2.121327579140917
Loktanella_sediminum-_-KJ620985--_S3B03_T	2.310831500401883
Vibrio_owensii-_-GU018180--_DY05_T	0.14185538294673386
Catellatospora_chokoriensis-_-AB200231--_2-25-1-_T	1.023503945802035
g__1760987	1.8496737353290318
Thauera_aminoaromatica-_-AJ315677--_S2_=_DSM_14742_T	0.5374674930572225
g__1640884	1.6526378912717776
Faecalicoccus_acidiformans-_-HQ452864--_37-2a_T	2.819891117903378
Alkalihalobacillus_alkalilacus-_-LT844663--_AK73_T	3.388633234365568
Mucilaginibacter_auburnensis-_-KF892548--_JM-1070_T	3.152735299258717
Legionella_saoudiensis-_-LN899829--_LH-SWC_T	1.7212985722344176
Oceanobacillus_pacificus-_-JX501255--_XH204_T	3.0328474339249896
g__1403538	1.7688167146411948
Metabacillus_crassostreae-_-HQ419276--_JSM_100118_T	2.0074107053788284
g__1937963	2.353327164880858
Brachybacterium_huguangmaarense-_-JX398975--_M1_T	1.8460673292791592
Marinitoga_piezophila-_-AF326121--_KA3_T	3.37419080841614
Actinomadura_graeca-_-CP059572--_32-07_T	1.0969179105900435
Agromyces_protaetiae-_-MK490987--_FW100M-8_T	2.1753253607153704
Loigolactobacillus_backii-_-AB779648--_JCM_18665_T	2.003141650209116
Brachybacterium_zhongshanense-_-EF125186--_JB_T	1.622089404389837
Roseimaritima_sediminicola-_-LR133893--_JC651_T	3.0162930974209905
Solirubrobacter_ginsenosidimutans-_-EU332825--_BXN5-15_T	2.787515171540007
Mycoplasma_tullyi-_-LN811535--_56A97_T	1.547934744589064
Francisella_orientalis-_-EU683030--_Ehime-1_T	2.090571513816343
Vagococcus_elongatus-_-AF445297--_PPC9_T	2.5892189304867914
Dysgonomonas_oryzarvi-_-AB547446--_Dy73_T	1.4887450918044212
g__29298	1.9880931395003787
g__2813803	2.1406816630597576
Flavobacterium_cyanobacteriorum-_-KU569907--_TH21_T	2.8511122653196503
Pseudodesulfovibrio_portus-_-AB110541--_MSL79_-=_JCM_14722-_=_DSM_19338-_T	3.0129170233426095
Albibacterium_bauzanense-_-GQ161990--_BZ42_T	1.8853565653823454
g__2813804	2.18629109298792
Corynebacterium_yonathiae-_-JAKMUZ010000031--_c21Ua_68_/type_materialtype_strain_of_Corynebacterium_yonathiaeT	0.9739801866620398
Sphingomicrobium_astaxanthinifaciens-_-JX235675--_CC-AMO-30B_T	2.371438346085998
Brevibacterium_rongguiense-_-MN865702--_5221_T	3.0957346911991213
Absicoccus_porci-_-MG931004--_YH-PanP20_T	2.176049880373688
Sphaerochaeta_pleomorpha-_-AF357917--_Grapes_T	3.765709346115841
Microbacterium_halotolerans-_-AY376165--_YIM_70130_T	2.926178862187624
Cronobacter_condimenti-_-CAKW01000111--_1330_T	2.339480951810235
Clostridium_frigidicarnis-_-AF069742--_SPL77A_T	2.753977715622864
Chryseobacterium_nepalense-_-KX129820--_C-5-3_T	1.5277107594814328
g__2678886	1.4726869307653487
Shigella_flexneri-_-X96963--_ATCC_29903_LTP__T	0.6886790891562741
g__762641	1.4635324848624467
Thalassoglobus_neptunius-_-MK554543--_Mal48_T	3.6199356418087483
Anaerolinea_thermolimosa-_-AB109437--_IMO-1_T	5.4016453765834
Actinomadura_hankyongensis-_-KY078844--_Gsoil_652_T	1.5115006138642089
g__1445609	1.8272728331278465
Methanothermobacter_tenebrarum-_-AB523785--_RMAS_T	2.3924618500685377
Tonsilliphilus_suis-_-AB096084--_W254_T	1.6687513698459662
g__697279	1.72551169265523
Algibacter_aquaticus-_-KM502325--_SK-16_T	3.870220816004739
Micromonospora_halophytica-_-X92601--_DSM_43171_LTP__T	1.6710956584352938
Pannonibacter_carbonis-_-KX953219--_Q4.6_T	2.7385441973792872
Cyclobacterium_halophilum-_-KF601245--_GASx41_T	2.0803704618096623
Weeksella_virosa-_-CP002455--_DSM_16922_T	2.750272504048284
Deinococcus_saudiensis-_-KT278764--_YIM_F302_T	1.871287195184476
Azospirillum_soli-_-KC297124--_CC-LY788_T	1.7893049925996927
Guyparkeria_hydrothermalis-_-M90662--_r3_T	2.66616758100962
Vibrio_zhugei-_-MH201190--_HBUAS61001_T	2.1340425572357566
Aeromonas_australiensis-_-HE611955--_266_T	0.7656013434706814
Streptococcus_dentapri-_-AB469560--_NUM_1529_T	3.110853793665204
g__1217414	0.7791931341473788
g__1217416	1.5088264795425932
Actinomyces_denticolens-_-X80412--_NCTC_11490_T	2.615751383456515
g__131079	1.6383076091538438
Aquibium_microcysteis-_-MT703887--_NIBR3_/type_materialtype_strain_of_Aquibium_microcysteisT	3.3757419502406236
g__156973	0.9617060357433402
Streptomyces_aqsuensis-_-KY688182--_TRM46399_T	1.4442173539403598
Thiopseudomonas_denitrificans-_-KJ567598--_X2_T	3.853134438378806
Caldimonas_caldifontis-_-KF771277--_YIM_78140_T	1.6539263125347223
Roseimarinus_sediminis-_-KP019205--_HF08_T	2.443808987871075
Caenibacillus_caldisaponilyticus-_-LC062711--_B157_T	2.2580317938499053
Spirosoma_arcticum-_-KF999686--_R2-35_T	3.541557245015005
Latilactobacillus_sakei_subsp._carnosus-_-AY204889--_CCUG_34545_T	1.5175042317694523
g__2653226	2.4246589568566095
g__638847	1.9685864206328423
Paenibacillus_tianmuensis-_-FJ719490--_B27_T	2.654755820673112
Kroppenstedtia_pulmonis-_-KC875234--_W9323_T	4.097093125614076
Sphingomonas_formosensis-_-HM193517--_CC-Nfb-2_T	1.9706604854446688
Algoriphagus_boseongensis-_-KF768344--_BS-R1_T	3.2466694734130535
Nocardia_globerula-_-FR749915--_DSM_44596_T	1.2108408251606346
Psychrobacter_jeotgali-_-AF441201--_YKJ-103_T	2.7866422821358707
g__518733	0.8376806789041796
Aestuariibius_insulae-_-MG641160--_DBTF-13_T	1.330951469273214
Halomonas_utahensis-_-AB021383--_DSM_3050_T	2.5525281465303404
